idx,transcript,audio length,filename
367,i do on all my inside,4.181375,1249120_35444693_44077563.wav
368,when i raised my hand i feel pain in my shoulder,4.2666875,1249120_15830408_80479236.wav
369,at langlade brand,2.645375,1249120_43719934_106261317.wav
370,i say pen my back,4.6080000000000005,1249120_43918153_88914266.wav
371,i can't stop coughing,4.2725,1249120_29672643_44250278.wav
372,every morning when i wake up my next file like i slept on in rome,6.7413750000000014,1249120_43698316_71161989.wav
373,but envenenadores at a focus even de la anelace,3.925375,1249120_38548574_35011408.wav
374,her teleprafo my sea my hero falling out,4.2666875,1249120_35350617_38076675.wav
375,i said a great pain in the head,3.0650625,1249120_43788827_60473832.wav
376,lysias ready blow in tones,3.072,1249120_41150153_15780025.wav
377,not noontide i have a ton and it is in my net,7.3375625,1249120_33905644_20657588.wav
378,when i do hold edifices of the great pain my muscles,4.864,1249120_43951421_15342537.wav
379,my nose is can just it all the time and there is solicitation and lies that makes it impulse but for me to sleep by often chases nest sitting down,12.7245625,1249120_41203338_72684846.wav
380,so my heart hurt when i ran for a long distance,5.0346875,1249120_40571337_100108399.wav
381,then sunny in my manoeuvre,3.2426875,1249120_41150153_69933533.wav
382,discomfort or pain that is felt at some point along the front of the body between the neck and upper abdomen,7.7653750000000015,1249120_38202325_47724212.wav
383,i am in nettement on my ear ago,3.4986875,1249120_36505751_11966660.wav
384,when at random and were living all i found that i can hear the voice of the people,7.509375,1249120_43172391_30380825.wav
385,i have internal pain whenever i come down with the cold,4.7786875,1249120_38202325_68309216.wav
386,i have pain in my chest that saddens me,4.0106875,1249120_43698316_101462703.wav
387,my heart hurt me,1.621375,1249120_43883861_19873775.wav
388,my i sceptered agin after i went to them,5.632000000000001,1249120_39438102_49852741.wav
389,i saw a lot of pain in the joints,3.072,1249120_15004831_64958100.wav
390,my back her me and i can't bend it or walk,4.6080000000000005,1249120_39740177_108467169.wav
391,i'm dieposed,2.133375,1249120_14353703_41394319.wav
392,again joined ben when he came then may link all my own,3.7546875,1249120_44084500_70524284.wav
393,my sword is in healing well and it's been like this for two weeks,5.5466875,1249120_43856216_82119397.wav
394,my boy is light as i uneven,5.9443125000000006,1249120_43794413_25328871.wav
395,i feel very weak in my body,3.2508125,1249120_44093303_14534665.wav
396,i have got a hard time to plead and my having the hat at it,4.949375,1249120_36505751_88944553.wav
397,the arena was called imitators,4.949375,1249120_43918153_63392946.wav
398,my third and taking swimming lessons and i guess i swallow too much water through my nose because the sin nightish is killing me ,7.4239999999999995,1249120_14353703_97034137.wav
399,i think paine my eyes i can see fall,3.4986875,1249120_15004831_90007572.wav
400,at berebee sell something strange in my,7.5233125,1249120_39142299_35528440.wav
401,i feel to a calm,2.048,1249120_13842059_11964685.wav
402,i ,1.109375,1249120_31349958_101101241.wav
403,my shoulder hearts we try to make something of a by hand,8.6186875,1249120_41956733_27195023.wav
404,a gentle anything at home initiates,3.4986875,1249120_40401830_74177678.wav
405,many serintha london meat and when i come it up then,5.632000000000001,1249120_33251186_93637157.wav
406,i besoin in my ingenuity positivement,5.632000000000001,1249120_43604449_57008346.wav
407,i need a kind of cleaning which made my muscles more let,4.08675,1249120_28006404_59446824.wav
408,the things of inherit mother and,3.669375,1249120_39438102_16999745.wav
409,my name racer and my body in fine,4.551125,1249120_43577102_28130477.wav
410,pekin turn we made to the left without feeling of taming pain,7.7653750000000015,1249120_41956733_33730730.wav
411,the need feel like it rested in thy suddenly cannot bend it any more,4.949375,1249120_38202325_34788421.wav
412,my wound was infected when i was planting some flowers in my garden,4.644,1249120_1853182_94150189.wav
413,i have a region so my face that come and go,5.4799375,1249120_22345789_75547005.wav
414,my bishop started aching at relented jim,3.3436875,1249120_1853182_21608484.wav
415,i am ill or old milk as we if,5.7173750000000005,1249120_43665783_99565954.wav
416,i have a pain in my joints,3.1579375,1249120_34824899_30828508.wav
417,i have all the gold with echoes dimlit,4.6080000000000005,1249120_42210938_91634151.wav
418,i was diagnose when beat twelve to fish and see a nina went explains why i always felt cool,8.192,1249120_15004831_16727782.wav
419,i say is,1.877375,1249120_44023395_32770026.wav
420,i have disturbance in my emotion,2.4746875,1249120_18172663_80358063.wav
421,my food had been aching since last today,3.84,1249120_43855932_96846240.wav
422,i the beating my length males at ironised i do something ellerby the dozen town,7.4239999999999995,1249120_21665495_53956451.wav
423,i have it throbbing in my joint,2.2186875,1249120_14353703_29225925.wav
424,he has split for my son that will not heal,4.0106875,1249120_43951421_68342721.wav
425,i had a pain in my knee when i was swimming,3.4986875,1249120_38202325_102734159.wav
426,my chance heard my my small,2.133375,1249120_13842059_42630071.wav
427,i have a cat in my foot that became in fact it for using the showers at the gym,4.736000000000001,1249120_43825820_80178644.wav
428,well go is crackling,3.5294375,1249120_2171654_109407598.wav
429,i am had been a hard time hiding,3.072,1249120_39154234_71620378.wav
430,i felt my heart as when i run for long with tens,4.8298125,1249120_40419625_79003435.wav
431,my my i herein bring it so rate,6.6560000000000015,1249120_41956733_63007449.wav
432,my hair is falling out in bunches,3.7546875,1249120_43402738_19470208.wav
433,i have done the stone or made in,3.84,1249120_40184183_83450535.wav
434,i can't stop coughing,2.043375,1249120_30766630_61267950.wav
435,instead a cure for any,2.7306875,1249120_42554554_40348648.wav
436,every morning when i reck up my nickels like a sleep on in rome,6.912000000000001,1249120_43402738_51711840.wav
437,every one ran a big my nephew let i slept on in rome,6.485375,1249120_41150153_80473769.wav
438,i have a boomin my way i do ordain,3.84,1249120_43604449_84524170.wav
439,i got it now when i ate chilly,3.993875,1249120_40419625_99432391.wav
440,his infected wound was beginning to rot,3.622375,1249120_44093303_57046343.wav
441,i have had a carry time i eat ice cream,5.5728125,1249120_22345789_31539634.wav
442,my headache since i woke up as high,2.56,1249120_41841195_87424498.wav
443,i have a bad back got,2.4746875,1249120_42210938_75984497.wav
444,my son had some soothin i tol em sisal for several in this inside,8.2663125,1249120_40725179_39032104.wav
445,i don't have for range of motion with my arms,3.669375,1249120_19425875_98111797.wav
446,i call my foot that became infected from us in the showers of the gym,5.12,1249120_39740177_72615658.wav
447,i have a sharp pain and clinking sounded my ankle joint when i tried to stand on it and walk,6.223,1249120_44140394_75890197.wav
448,i feel pain in my stomach,4.2725,1249120_44093303_101144741.wav
449,i had hardly i tried it on,1.9626875,1249120_38548574_48897763.wav
450,no i have something under wings,3.3280000000000003,1249120_41150153_24680575.wav
451,i have shot an in my home,3.4133750000000003,1249120_42557795_26972859.wav
452,my skin is it think,2.3040000000000003,1249120_18985376_51754297.wav
453,the blushes of companies,3.7546875,1249120_44101988_91618639.wav
454,i feel most neglected,3.4365625,1249120_30937687_101572696.wav
455,i think my body temperature is very low,2.7306875,1249120_43620482_33004189.wav
456,their pain in my foot,2.13625,1249120_1853182_86907652.wav
457,it's hard to stand up and on moving very slowly,4.864,1249120_22423108_99422083.wav
458,something that is there on my arm,3.71525,1249120_39142299_94201382.wav
459,that feeling of coincidin winter,4.736875,1249120_30937687_78575196.wav
460,i had a pain in me the worst roman,3.925375,1249120_42557795_76576850.wav
461,i felt real window while i was clean and it is a shout of glass took him on left eye i think it's pretty serious please help,8.277375000000001,1249120_39740177_68334253.wav
462,i felt a sharp pain in my ankle joint when i say an,5.0346875,1249120_35154350_98884005.wav
463,ay ay member her i see down,3.3436875,1249120_43577102_60151953.wav
464,i feel great pain on my feet after playing one of the sports games,6.144,1249120_22423108_49763131.wav
465,i have a note in my lord back with me if i pegloe,3.84,1249120_43995026_23567050.wav
466,my hair always also and i have lost a lot of hair wet,6.4,1249120_42210938_103243959.wav
467,i have a sharp man in my upon,1.9626875,1249120_43995026_100999029.wav
468,i get him to bed i can barely can turn my closing a morning,6.144,1249120_21665495_51622581.wav
469,i started taking swimming lessons and i guess i swallowed too much water through my nose because this sin is it it is killing me now,7.9876875,1249120_2171654_72896212.wav
470,i'll you'll get it all the things a lot to get mental i don see seen asking,7.167999999999999,1249120_35444693_25838517.wav
471,i had no one in plain to so housewall,5.1084375,1249120_30937687_80046081.wav
472,i have a pain in my hair,2.4746875,1249120_43758322_68527791.wav
473,i try to lot of cream but i still feel the same skin problem,5.5728125,1249120_44093303_34578569.wav
474,yesterday i had a shoulder pain,2.322,1249120_28006404_69638252.wav
475,i i injured doing for damage i was diminish greatly commend,4.821375,1249120_27392644_79601061.wav
476,i have a large farm casarico,3.072,1249120_43453425_30299047.wav
477,i have a sharp pain in my neck,2.8160000000000003,1249120_35832653_39868339.wav
478,i was plain for ball and injured when joint had,5.0346875,1249120_15004831_33938813.wav
479,i can hardly be,2.56,1249120_35170334_16041086.wav
480,when i stand up i feel like i'm going to fall down instantly,3.669375,1249120_41841195_27942514.wav
481,my shoulder has a great pain,3.993875,1249120_22345789_94720713.wav
482,i have not been to my hair falling all the latent lately,5.0155625,1249120_43788827_49879973.wav
483,my damaso and of my body got signals,4.949375,1249120_36505751_87095457.wav
484,and having a hard time reading because the letters are all putting,4.0106875,1249120_35408915_93001874.wav
485,i'm not feeling good i get in section,3.7546875,1249120_21665495_50475556.wav
486,i had open wound in my arm,3.3280000000000003,1249120_35350617_40290442.wav
487,i have a unity in my doorway which my edification,6.229375,1249120_42557795_25258545.wav
488,i started taking springing less on and i guess i swallow too much what a fog i know because it since it is killing me over,10.867,1249120_40419625_45835464.wav
489,the count me my legs over the pain in the joint,3.4133750000000003,1249120_43951421_78053385.wav
490,when i wake up i am feeling cold,4.181375,1249120_38042052_97699560.wav
491,my back hurts so much i can't then down to tie a shoe laces,4.179625,1249120_1853182_58078131.wav
492,that is a shaft at my visit,3.2426875,1249120_44101988_67454856.wav
493,i must see it up time i have been opened on,4.2725,1249120_20518958_38733611.wav
494,my dear oratorian i have lost a lot of her lately,6.03725,1249120_30937687_68541959.wav
495,my upper back has been sore for a week,4.437375,1249120_35154350_67577535.wav
496,i feel sure a pine amid stomach,3.4133750000000003,1249120_33251186_45788417.wav
497,i feel a burning sensation in my guts about two hours after encomia,6.144,1249120_19425875_23463308.wav
498,a delegation of richer opinion,3.993875,1249120_20518958_85278533.wav
499,what help cut he faster,4.181375,1249120_43698316_44781503.wav
500,i think my wrong they infect it,3.669375,1249120_43604449_16589939.wav
